R1_Ia,R1_Ib,R1_Ic,R1_Ia_ang,R1_Ib_ang,R1_Ic_ang,R1_I0,R1_I1,R1_I2,R2_Ia,R2_Ib,R2_Ic,R2_Ia_ang,R2_Ib_ang,R2_Ic_ang,R2_I0,R2_I1,R2_I2,VA_a,VA_b,VA_c,VA_V0,VA_V2,VB_a,VB_b,VB_c,VB_V0,VB_V2,fault,fault_type,zone,distance_km,Rf,load_factor,correct_relay,t_R1,t_R2,coordinated
164.4131396815258,2704.7359012187685,2594.6703333479486,-34.903377962097004,-164.9530484116427,18.28295776604271,1.13711599089378e-13,1616.4232677839816,1462.826012622752,160.86389807329496,2694.188956469279,2562.3224790762915,-34.96213890318734,-164.39292160074643,17.7177833061724,1.1250695828139405e-13,1589.1600849607762,1445.6488307215552,75571.24929951223,66552.94165338919,65035.32521992667,2.687995124128447e-12,7207.70882340994,78038.3188943995,38902.7712196396,38532.39072734225,1.0918715685015886e-11,37899.09183882851,1,BC,2,50.8,0.01,1.0,R2,0.44950682003324566,0.13207281123895123,True
192.08329074167224,2643.7050793490093,2586.0733444423504,-36.212881543712385,-164.69427536199973,18.848535835802945,2.3112744897113316e-13,1613.0097774415121,1444.1964366147483,192.4473200671573,2734.7002748249392,2597.9853739862065,-36.377651283048856,-164.4461027756404,18.03565041546359,2.2537603343049146e-13,1619.2068056897722,1447.3812124334913,75941.55619079937,66902.09420013594,64604.7284991972,2.702081136057078e-12,7286.388245009867,75510.96453858538,38787.09455459596,37918.97995535903,1.0980281613371822e-11,37892.0013803074,1,BC,2,50.8,0.01,1.2,R2,0.4538443232535199,0.13129407998537057,True
100.22083858949595,2588.0535973713945,2568.5026284122587,-34.6824489516436,-164.56524487738443,18.105672077736305,4.090807098396341e-13,1518.8642024885226,1444.4070662111678,99.77767117382506,2670.3270482899175,2575.8649604696643,-34.3833075065806,-164.08667602641358,18.10058891116394,4.0590386099244806e-13,1521.1306858198977,1447.318378593425,75538.53182461116,67835.45047781695,64131.97547090457,1.362653586198513e-12,7235.140618004753,77419.04026004576,39314.3025820621,37687.01966064222,5.437176141966076e-12,37348.1785529144,1,BC,2,50.8,1.0,0.6,R2,0.45796194022520725,0.13254129468244472,True
164.48553627415515,2726.7680130577146,2570.400318966194,-34.708304600075785,-163.35706077403066,18.677060018700654,1.1366626323212974e-13,1580.9730131399988,1436.671978269205,163.22621352939046,2677.5389445958895,2586.8747478765213,-35.29146470640388,-164.11440354799092,20.280529739947372,1.1393349050898294e-13,1602.1758386510564,1458.0052109392018,77358.7114790256,66579.05407118869,64535.97311100688,1.3581293021318957e-12,7185.374268380478,76414.10871892738,39251.37797858013,36371.915961071136,5.440448556229106e-12,37286.33821823757,1,BC,2,50.8,1.0,1.0,R2,0.4479844237455072,0.1323989208816312,True
194.52340054329542,2666.1072825419133,2578.3738661632465,-36.35108756435702,-163.3611215105824,19.36591327746716,1.148760713514415e-13,1606.566806923529,1458.7557809350415,194.9571895526757,2672.7293920759407,2585.2604543854336,-35.76534227098988,-163.63465951505918,18.990142714063058,1.1447868346900144e-13,1608.0906245702865,1453.5074093561095,76041.54119987528,64964.79081950762,64945.73449058214,1.3722641117502646e-12,7196.252567665459,75078.87879745029,39137.58333738747,37265.65326791922,5.434712146162706e-12,37439.25030539513,1,BC,2,50.8,1.0,1.2,R2,0.4522311730102243,0.13249379293763944,True
100.24226921121644,2565.345342298358,2466.5735639410946,-34.072275819254074,-159.42219410795053,21.436705230519152,2.2674883623181924e-13,1516.807922284252,1429.3022805355074,101.03276368584841,2567.2241439009495,2508.811567718124,-34.08638362984401,-159.41927125000103,21.66097658648862,2.2511292438550973e-13,1480.2308746317738,1409.9604943108786,75730.58653914345,67472.91925429403,63775.44598353937,9.128964510209338e-13,6995.889980252096,76628.21447231078,44254.04229837832,33334.48916768101,0.0,36523.11912889865,1,BC,2,50.8,5.0,0.6,R2,0.4596890499169138,0.13465435964591627,True
161.7424561215317,2588.987254042776,2520.1008376908594,-35.71438567574354,-160.50369272078646,23.245482366168392,0.0,1563.9737421298169,1430.85051723266,161.54952675371754,2656.31478860245,2540.8892431987533,-35.36282542976058,-160.80099536369266,22.270552296266942,0.0,1575.6959405839996,1441.4028016841519,77625.67593874448,68890.55612922453,64687.95202298916,9.145861212429748e-13,7014.405306217656,76392.07208173895,44264.85222600363,32746.863604468483,0.0,35839.06581913268,1,BC,2,50.8,5.0,1.0,R2,0.4578915242798966,0.13281988153863408,True
189.90719955752576,2662.2237063349735,2534.1349781522117,-35.64328219861323,-160.51579838537273,24.374975374647057,0.0,1605.197046509639,1396.6974501487023,193.9885161489743,2624.931124139059,2546.780753176364,-35.43772132217213,-159.45629877094646,23.28263236703043,0.0,1556.9620902289325,1393.285714758446,75574.74977881512,67375.51176296982,63562.04072811344,9.076275209838457e-13,7060.448629615491,76200.11237175726,43586.20408752905,32310.120016623423,0.0,36880.420178255896,1,BC,2,50.8,5.0,1.2,R2,0.4525090496723413,0.13345343225682282,True
99.89707223942291,2432.695267574103,2415.666387906428,-34.18924816131677,-156.11312961078903,26.526246057580884,1.1268081219999645e-13,1456.1085939429838,1376.1985049112188,100.0380952440108,2486.8750712569677,2416.031433331828,-34.10341115868352,-155.46016772199187,26.628924995244027,1.121219367754683e-13,1430.589995000483,1385.7661458993189,76371.46617697734,68649.11451225376,65340.62969674976,1.8710925874010462e-12,6720.127396112808,76180.55020837995,49446.92989450798,27562.770309334217,8.010582637204408e-12,35673.74269557862,1,BC,2,50.8,10.0,0.6,R2,0.4703692032563321,0.13640933734538693,True
162.87031988552226,2519.043264361504,2418.7812024548925,-35.16323801251477,-156.06059173177533,27.419519965243747,2.5178191233118504e-13,1508.5905826036296,1355.3553132595973,161.4107338129283,2560.610387820595,2463.2564564376617,-35.318694571691566,-155.1417389343725,27.399489669419832,2.551354812317143e-13,1520.180805153202,1356.416438925433,76664.97909344427,69186.33534947193,64822.79991168603,1.8492980757691385e-12,6830.816206043633,75506.50092612699,49183.2407446035,28023.254967524947,8.044574834771797e-12,34621.84133553957,1,BC,2,50.8,10.0,1.0,R2,0.4632991195156213,0.13479508396607906,True
192.69949255171522,2590.700781877648,2501.0393765137196,-35.8346334295322,-154.62322386386742,28.56589857071695,2.5371019246453174e-13,1544.5123345488528,1360.3995356832656,190.38148423158745,2541.3770051853667,2465.5649263720934,-35.54280684378787,-156.1317768375412,27.991609697386437,2.562586457424472e-13,1535.8666217374482,1367.7135889672882,75924.61267522979,70357.61225479627,65015.44795492846,1.8235724297099663e-12,6835.939298754363,76522.2985898585,50027.063378150226,27914.762469764446,8.148492308100771e-12,35347.347931002834,1,BC,2,50.8,10.0,1.2,R2,0.4577624118204485,0.13520804708726758,True
101.4863979971117,2219.7483857644584,2138.456388650862,-33.74459037604628,-143.35046590060722,38.39166298100324,2.5667775067683926e-13,1318.8792762532314,1212.9074616434382,99.94201369918916,2152.9274358628504,2164.9010655858356,-34.51086606625596,-143.92847477907054,39.19269282948556,2.5608208296448035e-13,1294.2121153978342,1200.5598457413828,76124.95261259285,71159.10293172639,65589.89188989885,1.7895676228923396e-12,6033.153562808934,78335.1688279533,60919.96251808772,24283.464344781343,9.071150637968622e-12,30602.97175848868,1,BC,2,50.8,25.0,0.6,R2,0.489982449021714,0.14461367857568985,True
166.627177322765,2224.20127721962,2217.711585187596,-35.21835435533234,-143.23281749938252,40.173759204896385,5.618185039569365e-13,1350.2299896514423,1231.344430597944,163.47961086364765,2292.0138397796118,2188.8301999414357,-34.969473015413094,-144.4683613208754,40.22218647071501,5.810710453518774e-13,1348.610882880538,1194.740464745141,76840.9463419372,71899.30088219013,67088.5766191667,1.81460676439349e-12,5993.226758287844,76451.70950318222,60228.4207323052,23686.001229272842,8.968548563829012e-12,29994.531406401533,1,BC,2,50.8,25.0,1.0,R2,0.48953629409339205,0.14112371572499363,True
192.66115596681232,2242.452119925287,2207.8613735280833,-35.465852613793494,-144.50346447639762,41.051718543260314,3.1647372580772227e-13,1379.1148440575334,1223.9918128193576,192.00016314252963,2301.2632507069507,2272.1124739994543,-36.18531793299084,-144.3633837992136,39.62668455624061,3.2249324325462703e-13,1393.893518872944,1212.3182891544081,77270.58688005466,71080.20888801568,67072.10101084113,1.813863916007172e-12,6010.887306171723,76158.86789406283,60413.75487071708,23709.94748781684,9.114074090074612e-12,30721.55664741216,1,BC,2,50.8,25.0,1.2,R2,0.48772514387152716,0.14088358018741556,True
100.35607425064332,1715.7208613865444,1708.8052165332856,-34.870809241730335,-131.67409943547665,53.67185667314518,2.299327541050309e-13,1015.4445800304503,945.806207451987,100.79625622601313,1700.010222421408,1730.416413313501,-33.40205328668409,-129.56085908486605,54.1247520832691,2.2964762413441186e-13,1033.4759973999433,942.0310604230875,76503.9789470874,75743.76015327078,68252.30393433115,0.0,4611.333663482769,76875.62456007749,71187.15178976455,34488.53408395999,1.8330053798905517e-12,24203.5230967015,1,BC,2,50.8,50.0,0.6,R2,0.5547989911894616,0.16011632554296268,True
160.79988873142415,1802.1609322937375,1733.2659991952153,-35.25448499942005,-131.07251058689826,53.42060809022561,2.5503874188294837e-13,1096.9310152828784,957.7245598505258,164.59481494658482,1782.4258090222418,1725.6807032739353,-35.60422332818756,-131.33347914476727,54.84516774564766,2.5466392297802544e-13,1108.0913737544786,951.4497084111425,77452.97684933733,75698.8905176292,68797.8494045867,0.0,4709.27895202254,76185.0928480783,71596.92718562414,34592.469768292285,1.835423276944564e-12,24297.431915617246,1,BC,2,50.8,50.0,1.0,R2,0.5411656600079527,0.15788326528012867,True
193.56951309932055,1783.2653947667513,1791.7588479465105,-35.752628225586584,-131.56163293881127,53.48873839573743,1.5879341042530705e-13,1138.3948494337228,956.035771872462,192.37662839333635,1796.0318437761484,1815.5805026040875,-35.970443732416896,-131.0989426407878,54.51427719667366,1.6012439649373105e-13,1143.84215424665,948.2014416848015,75965.73697618015,73771.673175258,67281.99547774052,0.0,4659.1935133373345,76451.5122929552,69855.31782145445,34233.22869973591,1.8258571993516787e-12,24667.11901506366,1,BC,2,50.8,50.0,1.2,R2,0.542737021067515,0.15652402892467482,True
101.67283656324594,2446.100055259078,2436.924280361539,-33.493251231267095,-165.0575806018249,16.867961046667972,2.3515306443237763e-13,1465.9606826048985,1386.974546989266,101.30622753502725,2497.367570762096,2412.2241137182777,-34.19428106561127,-165.199536656216,16.755868081692338,2.356879419078542e-13,1447.570921778974,1396.5478734253516,75457.03499404037,67510.39542388223,65769.8755023382,6.395035610637323e-12,6751.729321398319,76311.79125161603,38219.08793440484,37683.414207663176,9.115217890564014e-12,35183.91795892217,1,BC,2,54.29090909090909,0.01,0.6,R2,0.4692413785405862,0.13617440998974156,True
163.35760560072708,2591.1387791821257,2461.3853763377315,-35.442788845845136,-164.7122530589964,18.77045924073067,2.2667883104339516e-13,1503.3119815723483,1368.8950225808087,161.50170055366064,2576.7668618741145,2442.0428845116294,-35.04877065194529,-164.31389992236672,17.835456511477492,2.25565870096337e-13,1519.0591677731907,1383.7044098447413,76073.94088605599,67684.54166125477,65885.07781482604,6.363984275231099e-12,6839.681928832147,76299.5844542652,38193.322630335715,38242.85694253251,9.095121142279732e-12,35338.21566403514,1,BC,2,54.29090909090909,0.01,1.0,R2,0.4577294343075879,0.134452453690658,True
192.04462636866464,2575.392575878723,2486.1795644705035,-36.41345162913763,-164.9774062009018,18.741222449229163,5.716399080795797e-14,1547.038988247357,1385.3821177081525,194.20350420763492,2613.7993821658465,2471.971397133731,-36.376708247010676,-164.61139402745195,18.24717640071747,5.706779223439609e-14,1528.317035029093,1383.3121792479255,76145.5095777354,67115.417945592,65371.72288494746,6.3585166763884505e-12,6835.444313093266,75373.51072381568,38640.21766580254,37727.65539089081,9.258184298861952e-12,36087.49531407573,1,BC,2,54.29090909090909,0.01,1.2,R2,0.45892144743908053,0.13368140587000907,True
98.97874236009295,2496.641270131053,2445.3296364691055,-34.26420154280029,-163.6818394726178,17.909180783720853,0.0,1446.9522168862961,1389.2223987486454,100.43353249225333,2473.205386873621,2433.486123199439,-33.520793113463526,-165.02555317698648,16.519739929589786,0.0,1443.8180644835236,1357.1099526738305,75925.23661135885,69526.7273457468,64324.67271748132,9.175496675942573e-13,6794.394563461437,75103.52070067487,39348.74082089254,36642.5027291519,8.007209893497276e-12,35204.590654434076,1,BC,2,54.29090909090909,1.0,0.6,R2,0.4650899566169477,0.13671809113331312,True
161.18201363932283,2539.4391099383583,2449.4487166943304,-35.72090933615099,-163.3870322300369,18.960819105629852,5.6756131958145734e-14,1472.846806978205,1376.4069287367747,166.62860807718462,2563.3707179005105,2441.106294066516,-35.90542252285754,-162.88576585003048,19.2123978057002,5.6460607699519553e-14,1495.7436008653124,1403.7869630304679,76120.17924898941,67864.38144479203,65059.35757629101,9.089015433845846e-13,6817.43369637771,77294.19162793813,39608.46007451482,36647.53968565365,8.166828709725435e-12,35420.96052866844,1,BC,2,54.29090909090909,1.0,1.0,R2,0.46169398428771735,0.13473627197648944,True
193.56002429909506,2564.4762411114843,2446.58020344072,-35.528817688501476,-162.7235682393979,18.97440381617134,3.218187370216325e-13,1523.0075385728517,1362.7367165399335,188.66680444306107,2582.291236466568,2447.9972558919567,-36.24739424029919,-163.0517859886876,19.684142714887926,3.200056129529199e-13,1510.8211982858077,1362.791811972903,77327.79646958377,67973.1631149843,66031.18985769065,9.018496629530792e-13,6871.252988442214,77008.78249417235,39820.375899897816,37758.26314353063,8.167470830831517e-12,35461.005230838324,1,BC,2,54.29090909090909,1.0,1.2,R2,0.45975570805731364,0.13433617835730005,True
98.20976643793668,2441.0401993832133,2387.165670817576,-33.39737471562967,-160.50712332622737,21.834954141512533,2.5016952225366975e-13,1404.9275718826075,1352.6674615158015,101.85161226333264,2462.5489389135923,2383.3885230288975,-32.94816737439171,-160.3060922280002,22.30086638850907,2.508613418306454e-13,1383.075665509683,1339.286154993685,76118.29485432722,68487.01587494032,65018.58074312772,3.4229300892307004e-12,6816.191967250307,76772.57177222474,43476.01274008471,32557.61462504164,0.0,35166.68012529093,1,BC,2,54.29090909090909,5.0,0.6,R2,0.46966574548953816,0.13696092593667128,True
162.13803343853883,2510.220673678048,2419.61623572286,-35.354222509926174,-160.08811606200396,22.816885434433892,3.4865663828518956e-13,1467.9625130342981,1360.8495087000942,164.312499831714,2508.6368174834947,2401.3399087044195,-36.06627651674532,-160.61874544068354,22.76165330005899,3.423216045277214e-13,1495.3314488767244,1349.9899368852016,76408.16070599403,69039.01941832941,63778.45376766115,3.3353356555940623e-12,6595.908400584485,76915.59247238073,42931.12229133449,33393.44176914278,0.0,34754.49958869798,1,BC,2,54.29090909090909,5.0,1.0,R2,0.4640008886843036,0.13592405996437332,True
192.55195880880834,2529.5488238151843,2410.84665299129,-35.62219944817708,-159.30668066258562,24.377928859663538,4.530993383812889e-13,1495.7556967020207,1348.3965971781188,196.63417559745406,2521.8905242354544,2440.810274141533,-35.584000270529195,-159.65240181750113,24.381988107008652,4.487591763798607e-13,1494.2743712626152,1346.404129020459,77147.89643394502,69165.84567813306,65109.87278180597,3.4446488467497558e-12,6671.354307368983,75580.41981323497,43229.19263764545,33350.89330225513,0.0,35048.83867665968,1,BC,2,54.29090909090909,5.0,1.2,R2,0.462469365935673,0.13563219778047225,True
101.14381882972233,2358.259199265873,2307.048350899616,-34.18072772573772,-156.56994772585736,25.85514481942408,1.1458119075818323e-13,1387.3426211431524,1285.671541705119,101.95272831918878,2397.0067132643976,2333.4771217424095,-33.75915567935376,-155.53727268684682,26.434054417804614,1.1387264532196013e-13,1398.0008030329557,1311.9781290653502,76556.32013484434,67014.44982219978,65990.47343099126,5.467854551423409e-12,6397.483386520909,76361.15704473792,48782.41864389512,29170.90347948556,1.8073010871275757e-12,33220.34559673316,1,BC,2,54.29090909090909,10.0,0.6,R2,0.4768483023748632,0.1384972453835365,True
161.37223994068754,2433.2039557549965,2326.5952973447793,-35.279743946364775,-155.35876539674558,27.49731885670814,2.291415746945975e-13,1465.2209299814601,1313.7862653233453,163.9362569580284,2440.077270118754,2350.408149435912,-34.90195788333235,-156.31444723529975,27.677014553568785,2.282652917559285e-13,1444.5472666108128,1335.3621465228887,76064.34955130269,68049.8927951343,65275.402089700954,5.5021688109707174e-12,6428.911580058321,76182.26800300177,48599.69481494568,29618.774470728706,1.8081074775938758e-12,33960.315960105836,1,BC,2,54.29090909090909,10.0,1.0,R2,0.4703261940310179,0.13747926454052417,True
197.00445659963916,2428.7118118897156,2328.5562544366003,-36.19464622890379,-155.07030635663986,28.164063914231868,3.227326145559764e-13,1459.7969456402977,1326.0007746751805,192.25552689181094,2455.3824983518816,2340.6119870792295,-36.42198246469357,-155.77562744188452,28.3451082883596,3.2432923643324347e-13,1448.3732998407377,1290.3732820660994,75686.49032700119,69368.12028291496,64502.53550662674,5.45176051165052e-12,6443.774402633785,76106.92521924498,48258.53851579961,29336.64282580925,1.8241748979487063e-12,33965.704730817015,1,BC,2,54.29090909090909,10.0,1.2,R2,0.47070657931185134,0.13712529983555227,True
101.39588939377713,2119.7116186182893,2088.986945622295,-34.051432184185586,-143.36220622390667,38.699946606635834,2.2521392895082264e-13,1239.87426291576,1154.8869299118433,101.46338430610462,2091.5875686392424,2043.5647071947658,-33.57590932518298,-144.85610483357678,38.47382781201037,2.274717833470568e-13,1231.4639143325896,1173.6417348509951,76222.98544786731,70981.48017895648,66299.62853844358,1.5608835862484456e-11,5761.423883592542,76866.4764540418,61485.2042858795,26385.369627382333,1.8070036110323963e-12,29795.458407237697,1,BC,2,54.29090909090909,25.0,0.6,R2,0.5004730488765837,0.14680377562174524,True
165.3058402791844,2168.0395189457145,2126.4107610309647,-34.94635582969091,-144.4236099360069,38.803361792375696,0.0,1288.0483913528465,1139.3380784839346,161.19485888247635,2197.35240904813,2093.9442959584217,-35.27645345362852,-144.79872198676233,39.601033849314824,0.0,1292.2799732676515,1160.0397553531643,75692.1379563124,71320.96399946028,66064.36827356167,1.6012135315152792e-11,5704.840709508096,76280.18217893217,60108.824781823045,26427.273892820896,1.822665121797235e-12,29316.657060643392,1,BC,2,54.29090909090909,25.0,1.0,R2,0.4952902655582496,0.14368745972258062,True
193.06975355271905,2166.185694858917,2094.0243725895652,-36.20721652884905,-145.1370923596987,41.51207543853279,1.147966484748925e-13,1348.5016158679612,1148.445197135865,192.46788257922603,2242.402335932791,2117.9838151814033,-35.84842947608005,-143.95701667683232,39.67013334605507,1.1385712945492903e-13,1337.7647867474218,1142.8979394427001,76800.82868878143,71032.23153414896,66781.60031810301,1.5951869985191293e-11,5792.242761827808,76062.23321634236,60100.80592497397,26630.07129458087,1.7933615814956808e-12,29374.67361572726,1,BC,2,54.29090909090909,25.0,1.2,R2,0.4954850155251211,0.14244260938582254,True
101.16287733147244,1690.1383949216722,1668.9206326103943,-33.51117235224622,-131.38883013409853,52.85796908263515,1.136042764150828e-13,1006.7746260989848,927.5984788999906,101.40940788591826,1668.7939205918333,1659.491028855837,-33.670711781601085,-131.7080037862725,52.384663574020244,1.1349502055490616e-13,1016.8553834441199,896.080773567781,75518.98905351433,74678.94474742547,69325.58230523426,4.995660295257667e-12,4585.874056053692,75081.12895226471,69724.84918882199,35883.90205225859,1.8178549787608726e-12,23762.035531129677,1,BC,2,54.29090909090909,50.0,0.6,R2,0.5591011455905531,0.1629363319909183,True
162.54007232232814,1728.2706638851287,1732.139660320897,-35.59507970291704,-132.5767549045806,53.504930893184735,1.592280473515727e-13,1092.3834400333308,897.7199354818075,162.47263924200692,1760.7343144418971,1754.893465751836,-35.37200725531088,-131.57093783726438,53.66006231507667,1.5998718283855182e-13,1082.136589835824,906.6873083678969,75019.81538453464,74865.61432542483,68989.79148225345,4.942920841139466e-12,4546.47765883394,75306.2967592774,69715.93829091877,35627.57335206454,1.8324655941110355e-12,23464.26126529012,1,BC,2,54.29090909090909,50.0,1.0,R2,0.5521050072852943,0.15879914329384243,True
190.39206731414828,1789.3668780894259,1756.2144184833035,-35.527878310530966,-132.2673625265424,54.19184275780812,1.1418313393432798e-13,1112.1867156200035,915.7315502408352,191.97841679154305,1774.7822369211108,1742.9414609855457,-35.917024015372775,-132.3864176869884,53.94859154128232,1.1253366119171609e-13,1109.2649185445944,905.2312272353396,76346.33717176423,75070.84392929825,69838.21909999695,5.031118263597629e-12,4592.31201532038,75381.25561790398,70415.97137488102,35384.61361395801,1.840861734002392e-12,23330.75392273542,1,BC,2,54.29090909090909,50.0,1.2,R2,0.5431009179582781,0.15820354086692906,True
99.59497956053488,2389.828267598517,2346.33264306546,-33.44222491512578,-164.86962187783027,16.705711389219232,2.8300109151266787e-13,1391.4329182081633,1311.4062237749968,99.54294471680232,2402.4334500484356,2337.7520286912522,-33.02867499746995,-165.52287102608898,16.796071507651416,2.849300462929255e-13,1389.752993000331,1306.521911529924,75557.7285925033,67131.72045215129,67092.64646864639,5.603226931588066e-12,6431.850016773478,75304.71352218284,39136.13479945103,38462.51206028664,3.653026539781685e-12,33601.77213760931,1,BC,2,57.78181818181818,0.01,0.6,R2,0.47405460076747413,0.13836716615549893,True
163.10219380273065,2435.966255954286,2371.128548643631,-34.436879876617645,-164.58425862437923,19.02054268032961,5.69357143994781e-14,1452.4462339399815,1317.4729707716303,164.15792301965473,2454.6661866386844,2344.2785929514066,-35.25799447753324,-163.98737578873252,18.52575165012905,5.651594533739111e-14,1418.9357688011316,1318.003735404246,76737.8407129114,66639.30754728284,65356.622576912974,5.72703173781181e-12,6524.224488156355,76252.3412121566,39417.544458962344,38526.11355658697,3.651959640675209e-12,33475.12752781169,1,BC,2,57.78181818181818,0.01,1.0,R2,0.4700929343237019,0.137141777169306,True
193.50299162551462,2430.7395767055773,2318.1624860385245,-36.22760807443712,-164.173761591998,19.263464839622166,1.1278954450879645e-13,1479.8163613582315,1316.605353341483,194.84024685753604,2441.779533187665,2382.304292354374,-35.18493139567841,-163.9923608184839,19.481159640259662,1.1425121976765752e-13,1471.7948654892953,1294.400354838659,75753.99789214757,67737.71689402442,65082.66241805016,5.76590457733485e-12,6566.302740312711,77568.5672541911,39369.69381784416,38029.133963358865,3.685526323553383e-12,33688.41242210745,1,BC,2,57.78181818181818,0.01,1.2,R2,0.4705347109968614,0.137439698339438,True
101.95017847939513,2397.657915703161,2330.0029799526355,-33.434452106801295,-163.57321991486026,18.13060496009648,2.8957486765133525e-13,1388.6004560273948,1301.508000955742,101.02222967388052,2389.172200542356,2324.492911690143,-34.51420024186592,-163.2497585711197,18.480435402196107,2.8323521187354107e-13,1373.411427881345,1325.22652830828,77375.36481649487,69043.29589391136,64872.02954496544,2.949661822555818e-12,6508.043462019686,77355.2780044095,40375.46684906268,37600.27580699342,0.0,33929.7699158644,1,BC,2,57.78181818181818,1.0,0.6,R2,0.4733723245406043,0.13868598302458543,True
164.1770825936754,2464.8633681070723,2360.527783340756,-34.70284962845932,-164.0105238385774,19.170956233663052,1.6884073113176644e-13,1443.0959787576176,1300.4067275191799,163.9293845091284,2442.065008696292,2332.373625261561,-34.87285772050008,-163.93627037797532,18.798337999787496,1.6937764741510637e-13,1449.4870038670535,1330.9835079845086,77361.47527092937,67862.67690063974,66385.36006715707,2.9158841216751437e-12,6607.392356767844,76639.6100417261,40384.50234022283,36979.28241690033,0.0,34325.37669319416,1,BC,2,57.78181818181818,1.0,1.0,R2,0.46768180179445595,0.1374330678238969,True
193.48243511605554,2452.886299232122,2336.4414287263694,-36.31221599131896,-163.50909240610605,19.579094206837453,5.712746197569298e-14,1479.8159774658952,1301.578691541037,193.6611615868909,2453.642003036584,2351.7317513370576,-35.4957156282351,-163.3459536458366,20.618073092593367,5.716844272633575e-14,1476.2124570289463,1311.3276422724516,76500.83452493117,68480.41177341533,65717.04288883437,2.9706341385232065e-12,6449.6127541993665,74866.92688381289,40108.855079056615,37402.222934408404,0.0,33435.85348329515,1,BC,2,57.78181818181818,1.0,1.2,R2,0.46867476717599993,0.13716535155760604,True
101.39387327632613,2301.479430249776,2259.328879028443,-34.5073562789063,-160.81658620365948,21.988491832402975,1.6992799039974855e-13,1372.7739865337578,1296.4756784874378,99.01813841247477,2342.198353072538,2237.1319086713997,-34.137681091765614,-160.93483213124344,21.13758365283915,1.6721311255531698e-13,1356.555165419646,1280.729081622299,75927.13181757214,67436.98937525586,64400.45615738043,1.8191734031998122e-12,6422.210135027245,76399.0753512933,44742.00942952881,34425.71985993016,7.298908307510963e-12,32996.57051295505,1,BC,2,57.78181818181818,5.0,0.6,R2,0.48205289643250304,0.1398415983822961,True
161.68509916257034,2375.3587024358685,2309.2914990726717,-34.88759925092,-159.98361915635277,23.9770545819256,1.142069400994259e-13,1420.865718222484,1299.1727243843688,161.79346305818075,2413.243078466891,2267.784736797572,-35.45939455721321,-161.0806087035031,23.311541199754657,1.1519387912160386e-13,1402.95650368973,1276.3254972772284,76041.31529204384,68518.8664562926,64997.608199625734,1.8196716079624214e-12,6471.973700426117,75828.50529231122,44022.71078443124,34515.37326274379,7.2471703926846375e-12,33095.34210835459,1,BC,2,57.78181818181818,5.0,1.0,R2,0.47532649380290953,0.1381096372722139,True
192.0907629550395,2419.2600326072256,2304.7718693552283,-36.67877231354476,-161.05387157623926,22.742724452418727,2.2644109465113307e-13,1454.9125775819157,1270.600970563187,192.34902107178607,2393.4463572657783,2287.140187525974,-34.87459066250056,-160.55337801681978,23.13558531503282,2.2533879979450226e-13,1444.0051334803434,1272.6052931317586,76428.14068286985,68165.09241767084,65299.68614738169,1.806122707212978e-12,6366.109804719193,76754.03233262451,44281.39527301664,34923.58495183877,7.180459061187885e-12,32660.31593781858,1,BC,2,57.78181818181818,5.0,1.2,R2,0.4715112149930437,0.13858287751551276,True
99.65382437361694,2250.601045393129,2175.275654667568,-34.31568176714349,-155.67586391202934,26.73879241831758,1.144747112184005e-13,1331.8946917152973,1233.173098911437,100.59915131730763,2276.3497764151825,2213.5088287809267,-33.52882656394174,-155.54276603021327,26.039768266159427,1.14407317007493e-13,1322.5974247437443,1248.787139128325,77145.1216268371,70611.63098753017,66160.95697857207,1.8261545969774074e-12,6265.800767425409,75551.34585591526,49095.024525718276,31298.685947864582,0.0,31865.242745442312,1,BC,2,57.78181818181818,10.0,0.6,R2,0.48692542112526727,0.14153445327475947,True
161.04682083601645,2347.1492871559585,2243.2562380341296,-35.510971218508054,-155.8833458695931,27.367806882101725,0.0,1381.4433773269657,1223.9327130790907,163.34624761769683,2349.79364104188,2219.9006908265574,-34.93092088235011,-156.37830280415713,27.525928736773874,0.0,1392.4788264409535,1258.1138565661074,76356.89883881368,69903.6024668336,66120.8166697878,1.814467690176338e-12,6260.834427555349,75815.71086473198,47634.3462577184,30969.82194086446,0.0,31885.71932514247,1,BC,2,57.78181818181818,10.0,1.0,R2,0.47784813644668683,0.1396519018765813,True
193.0040748035885,2337.4011767421393,2256.466417491458,-35.429215383630584,-155.33970218288408,27.65920724123069,0.0,1414.2584211912517,1226.2139825997983,193.77814201086935,2386.299938718686,2235.7677498490193,-36.0902479982653,-156.9054253122509,28.085489967638107,0.0,1439.3418628317215,1229.8003192963586,76944.84246856948,69740.29671354976,67239.17295276007,1.8221766676491245e-12,6176.85888888261,76855.4401099308,48631.905886805805,31550.30282653585,0.0,31537.28562320074,1,BC,2,57.78181818181818,10.0,1.2,R2,0.47873272490847807,0.1387554586293155,True
